candidate_uid,title,year,authors,venue,canonical_url,canonical_ids,source_pathways,source_names,selection_searches,selection_decisions,selection_rows,snowball_directions,snowball_decisions,snowball_seed_record_ids,snowball_rows,snowball_reason_samples,included_final,linked_record_id,primary_pathway,reconciliation_status
URL_811192414e,Stock Market Forecasting: From Traditional Predictive Models to Large Language Models,2025,Mahmoud Darwish; Ehab E. Hassanien; Amany H. B. Eissa,,https://openalex.org/w4411640715,url:https://openalex.org/w4411640715,snowballing,snowballing,,,0,forward,exclude,A023 | A034 | A036 | A040,4,Broad forecasting survey rather than a direct trading-system contribution.,no,,snowballing,screened_excluded
URL_85a325788b,StockMARL: A Novel Multi-Agent Reinforcement Learning System to Dynamically Improve Trading Strategies,2025,Peiyan Zou; Peer‐Olaf Siebers,,https://openalex.org/w7117294878,url:https://openalex.org/w7117294878,snowballing,snowballing,,,0,forward,exclude,A050,1,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,no,,snowballing,screened_excluded
URL_5032da8d20,Strategic Complexity and Behavioral Distortion: Retail Investing Under Large Language Model Augmentation,2025,Dmitrii Gimmelberg; Iveta Ludviga,,https://openalex.org/w4415953732,url:https://openalex.org/w4415953732,snowballing,snowballing,,,0,forward,exclude,A023,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_db7f8085d2,Streamlining geoscience data analysis with an LLM-driven workflow,2024,Jiyin Zhang; Cory Clairmont; Xiang Que; Wenjia Li; Weilin Chen; Chenhao Li; Xiaogang Ma,,https://openalex.org/w4405695110,url:https://openalex.org/w4405695110,snowballing,snowballing,,,0,forward,exclude,A038,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_fa84313996,Supervised Cross-Momentum Contrast: Aligning representations with prototypical examples to enhance financial sentiment analysis,2024,Bo Peng; Emmanuele Chersoni; Yu-Yin Hsu; Linjie Qiu; Chu‐Ren Huang,,https://openalex.org/w4395014673,url:https://openalex.org/w4395014673,snowballing,snowballing,,,0,forward,exclude,A033,1,"Financial sentiment representation-learning paper, but not a direct LLM-agentic trading contribution.",no,,snowballing,screened_excluded
URL_6455b8bbba,Survey on Foundation Models for Prognostics and Health Management in Industrial Cyber-Physical Systems,2024,Ruonan Liu; Quanhu Zhang; Te Han; Boyuan Yang; Weidong Zhang; Shen Yin; Donghua Zhou,,https://openalex.org/w4400487853,url:https://openalex.org/w4400487853,snowballing,snowballing,,,0,forward,exclude,A038,1,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,no,,snowballing,screened_excluded
URL_a9ccc3dc0e,Synergistic Formulaic Alpha Generation for Quantitative Trading based on Reinforcement Learning,2024,Hong-Gi Shin; Sukhyun Jeong; Eui-Yeon Kim; Sung-Ho Hong; Youngjin Cho; Yong‐Hoon Choi,,https://openalex.org/w4400277517,url:https://openalex.org/w4400277517,snowballing,snowballing,,,0,forward,exclude,A034,1,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,no,,snowballing,screened_excluded
URL_bd7e4580b2,Systems engineering issues for industry applications of large language model,2023,Wang Chen; Liu Yan-yi; Tiezheng Guo; Dapeng Li; Tao He; Zhi Li; Qingwen Yang; Wang Hui-han; Yingyou Wen,,https://openalex.org/w4389903865,url:https://openalex.org/w4389903865,snowballing,snowballing,,,0,forward,exclude,A028,1,"Industry systems-engineering background, not finance/trading focused.",no,,snowballing,screened_excluded
URL_80c36f2657,TAT-LLM: A Specialized Language Model for Discrete Reasoning over Financial Tabular and Textual Data,2024,Fengbin Zhu; Ziyang Liu; Fuli Feng; Chao Wang; Moxin Li; Tat‐Seng Chua,,https://openalex.org/w4404351602,url:https://openalex.org/w4404351602,snowballing,snowballing,,,0,forward,exclude,A029,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_b713b41ed9,TelecomGPT: A Framework to Build Telecom-Specific Large Language Models,2025,Hang Zou; Qiyang Zhao; Yu Tian; Lina Bariah; Faouzi Bader; Thierry Lestable; Mérouane Debbah,,https://openalex.org/w4412722283,url:https://openalex.org/w4412722283,snowballing,snowballing,,,0,forward,exclude,A028 | A029 | A040,3,Telecom-domain LLM paper; outside finance/trading scope.,no,,snowballing,screened_excluded
URL_7e0dc36e1e,Temporal Implicit Multimodal Networks for Investment and Risk Management,2024,Gary Ang; Ee‐Peng Lim,,https://openalex.org/w4391448896,url:https://openalex.org/w4391448896,snowballing,snowballing,,,0,forward,exclude,A043,1,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.",no,,snowballing,screened_excluded
URL_1ab24a3152,Temporally Correlated Task Scheduling for Sequence Learning,2020,Xueqing Wu; Lewen Wang; Yingce Xia; Weiqing Liu; Lijun Wu; Shufang Xie; Tao Qin; Tie‐Yan Liu,,https://openalex.org/w3179354766,url:https://openalex.org/w3179354766,snowballing,snowballing,,,0,forward,exclude,A034,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_0ed27a5650,The future of the mining industry with artificial intelligence,2025,Walid K. Hasan; Mohammad Al-Fawa’reh; Matt Madelatparvar; Nima Fakhralmobasheri,,https://openalex.org/w4407051562,url:https://openalex.org/w4407051562,snowballing,snowballing,,,0,forward,exclude,A025,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_1cf76c74ea,The rise and potential of large language model based agents: a survey,2025,Zhiheng Xi; Wen-Xiang Chen; Xin Hua Guo; Wei He; Yiwen Ding; Boyang Hong; Ming Zhang; Junzhe Wang; Senjie Jin; Enyu Zhou; Rui Zheng; Xiaoran Fan; Xiao Wang; Limao Xiong; Y. Z. Zhou; Weiran Wang; Changhao Jiang; Yicheng Zou; Xiangyang Liu; Zhangyue Yin; Shihan Dou; Rongxiang Weng; Wenjuan Qin; Yongyan Zheng; Xipeng Qiu; Xuanjing Huang; Qi Zhang; Tao Gui,,https://openalex.org/w4406800520,url:https://openalex.org/w4406800520,snowballing,snowballing,,,0,forward,exclude,A035,1,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,no,,snowballing,screened_excluded
URL_2c492575da,"The Rise of Foundation Models in Industry: A Cross Domain Survey of LLM Applications in Healthcare, Finance, Legal, and Education",2025,Chaithanya Reddy Bogadi,,https://openalex.org/w4413443390,url:https://openalex.org/w4413443390,snowballing,snowballing,,,0,forward,exclude,A030,1,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,no,,snowballing,screened_excluded
URL_9d4dbc865b,The role of large language models in agriculture: harvesting the future with LLM intelligence,2024,Tawseef Ayoub Shaikh; Tabasum Rasool; K. Veningston; Syed Mufassir Yaseen,,https://openalex.org/w4405511582,url:https://openalex.org/w4405511582,snowballing,snowballing,,,0,forward,exclude,A028 | A040,2,Agriculture-domain LLM paper; outside finance/trading scope.,no,,snowballing,screened_excluded
URL_706c3b0a43,The Synergy of Generative AI and Big Data for Financial Risk: Review of Recent Developments,2025,Sarang Joshi,,https://openalex.org/w4406621991,url:https://openalex.org/w4406621991,snowballing,snowballing,,,0,forward,exclude,A045,1,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,no,,snowballing,screened_excluded
URL_80b78d516b,Topic Labeling Using Large Language Models,2025,Olga Bogachek,,https://openalex.org/w4412704623,url:https://openalex.org/w4412704623,snowballing,snowballing,,,0,forward,exclude,A037,1,Generic topic-labeling paper; outside finance/trading scope.,no,,snowballing,screened_excluded
URL_fcb453e718,Toward a unified agentic framework for regime-aware portfolio optimization with LLM signals,2026,Lamukanyani Alson Mantshimuli; John Weirstrass Muteba Mwamba,,https://openalex.org/w7134238882,url:https://openalex.org/w7134238882,snowballing,snowballing,,,0,forward,exclude,A016,1,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",no,,snowballing,screened_excluded
URL_a7126e3a6f,Trade When Opportunity Comes: Price Movement Forecasting via Locality-Aware Attention and Adaptive Refined Labeling,2021,Liang Zeng; Lei Wang; Hui Niu; Jian Li; Ruchen Zhang; Zhonghao Dai; Dewei Zhu; Ling Wang,,https://openalex.org/w3183285266,url:https://openalex.org/w3183285266,snowballing,snowballing,,,0,forward,exclude,A034,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_c5a6b94084,Traffic scene perception via multimodal large language model with data augmentation and efficient training strategy,2025,Shuo Liu; Lei Shi; Yucheng Shi; Yufei Gao; Xianfang Sun,,https://openalex.org/w4410256008,url:https://openalex.org/w4410256008,snowballing,snowballing,,,0,forward,exclude,A046,1,Traffic-scene perception paper; outside finance/trading scope.,no,,snowballing,screened_excluded
URL_f532d4b587,"TrafficGPT: Viewing, processing and interacting with traffic foundation models",2024,Siyao Zhang; Daocheng Fu; Wenzhe Liang; Zhao Zhang; Bin Yu; Pinlong Cai; Baozhen Yao,,https://openalex.org/w4392798406,url:https://openalex.org/w4392798406,snowballing,snowballing,,,0,forward,exclude,A040,1,Traffic-domain foundation-model paper; outside finance/trading scope.,no,,snowballing,screened_excluded
URL_fcd4b68eaa,Transformation of the organizational structure of a regional bank in the conditions,2026,T. N. Zverkova,,https://openalex.org/w7127325182,url:https://openalex.org/w7127325182,snowballing,snowballing,,,0,forward,exclude,A010,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_72ddd54b6d,Transformer-based actor–critic for adaptive cryptocurrency portfolio rebalancing,2025,Ahmad Asadi; Reza Safabakhsh,,https://openalex.org/w4414304683,url:https://openalex.org/w4414304683,snowballing,snowballing,,,0,forward,exclude,A043,1,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,no,,snowballing,screened_excluded
URL_9b4b2594b9,Transforming sentiment analysis in the financial domain with ChatGPT,2023,Georgios Fatouros; John Soldatos; Kalliopi Kouroumali; Georgios Makridis; Dimosthenis Kyriazis,,https://openalex.org/w4388335799,url:https://openalex.org/w4388335799,snowballing,snowballing,,,0,forward,exclude,A027,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_07c18cda14,Understanding and Mitigating Risks of Generative AI in Financial Services,2025,Sebastian Gehrmann; Xueqi Huang; Xian Teng; Sergei Yurovski; Arjun Bhorkar; Nelson Thomas; John Doucette; David S. Rosenberg; Mark Dredze; David Rabinowitz,,https://openalex.org/w4411541902,url:https://openalex.org/w4411541902,snowballing,snowballing,,,0,forward,exclude,A037,1,Risk/governance survey for financial services; background rather than direct trading-system contribution.,no,,snowballing,screened_excluded
URL_3923874a30,Understanding Users' Privacy Perceptions Towards LLM's RAG-based Memory,2025,Shuning Zhang; Rongjun Ma; Ying Ma; Shixuan Li; Y. Xu; Xin Yi; Hewu Li,,https://openalex.org/w4416273051,url:https://openalex.org/w4416273051,snowballing,snowballing,,,0,forward,exclude,A023,1,Privacy perceptions for RAG memory; outside trading system scope.,no,,snowballing,screened_excluded
URL_d1a40cf784,Unleashing the power of ChatGPT in finance research: opportunities and challenges,2025,Zifeng Feng; Gangqing Hu; Bingxin Li; Jinge Wang,,https://openalex.org/w4408097445,url:https://openalex.org/w4408097445,snowballing,snowballing,,,0,forward,exclude,A046,1,Opportunities/challenges paper on ChatGPT in finance research; background rather than direct trading-system contribution.,no,,snowballing,screened_excluded
URL_b6da754eec,Unveiling dynamics in agricultural supply chain : A transformer-enhanced framework for commodity price modeling,2025,Zelong Yi; Zhuomin Liang; Tongtong Xie; Yelin Fu; Yan Liu,,https://openalex.org/w4415069590,url:https://openalex.org/w4415069590,snowballing,snowballing,,,0,forward,exclude,A038,1,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",no,,snowballing,screened_excluded
URL_10a90edeec,Using Gen AI Agents With GAE And VAE To Enhance Resilience Of Us Markets,2025,Spruha Joshi,,https://openalex.org/w4407368935,url:https://openalex.org/w4407368935,snowballing,snowballing,,,0,forward,exclude,A045,1,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",no,,snowballing,screened_excluded
URL_5bc685b64c,Walking a Tightrope – Evaluating Large Language Models in High-Risk Domains,2023,Chia-Chien Hung; Wiem Ben Rim; Lindsay Frost; L Bruckner; Carolin Lawrence,,https://openalex.org/w4389523961,url:https://openalex.org/w4389523961,snowballing,snowballing,,,0,forward,exclude,A033,1,Generic high-risk-domain evaluation of LLMs; outside finance/trading scope.,no,,snowballing,screened_excluded
URL_8fa2e5fe9d,"When DeepSeek-R1 meets financial applications: benchmarking, opportunities, and limitations",2025,Shuoling Liu; Liyuan Chen; Jun Yan; Yuhang Jiang; Xiaoyu Wang; Li Xiu; Qiang Yang,,https://openalex.org/w4411742486,url:https://openalex.org/w4411742486,snowballing,snowballing,,,0,forward,exclude,A040,1,Benchmark/opportunities paper for reasoning LLMs in finance; useful background but not a direct trading-system contribution.,no,,snowballing,screened_excluded
